,letter_id,edition,sent_count,cont_footnote_count,ed_footnote_count,footnotes_per_sentence
2003,12037,14,48,55,25,1.1458333333333333
2004,12038,14,31,26,7,0.8387096774193549
2005,12039,14,10,12,2,1.2
2006,12040,14,22,15,3,0.6818181818181818
2007,12041,14,15,23,1,1.5333333333333334
2008,12042,14,28,1,0,0.03571428571428571
2009,12043,14,13,1,0,0.07692307692307693
2010,12044,14,23,1,0,0.043478260869565216
2011,12045,14,25,5,5,0.2
2012,12046,14,20,23,2,1.15
2013,12047,14,17,7,2,0.4117647058823529
2014,12048,14,19,24,1,1.263157894736842
2015,12049,14,16,14,7,0.875
2016,12050,14,16,13,1,0.8125
2017,12051,14,17,12,0,0.7058823529411765
2018,12052,14,11,4,3,0.36363636363636365
2019,12053,14,61,35,15,0.5737704918032787
2020,12054,14,44,48,5,1.0909090909090908
2021,12055,14,33,19,1,0.5757575757575758
2022,12056,14,27,2,0,0.07407407407407407
2023,12057,14,56,50,5,0.8928571428571429
2024,12058,14,16,0,0,0.0
2025,12059,14,28,32,6,1.1428571428571428
2026,12061,14,21,13,0,0.6190476190476191
2027,12062,14,14,4,0,0.2857142857142857
2028,12063,14,29,30,4,1.0344827586206897
2029,12064,14,25,15,5,0.6
2030,12065,14,14,13,1,0.9285714285714286
2031,12066,14,14,0,0,0.0
2032,12067,14,47,48,7,1.0212765957446808
2033,12068,14,27,18,3,0.6666666666666666
2034,12069,14,16,0,0,0.0
2035,12070,14,16,2,0,0.125
2036,12071,14,20,12,3,0.6
2037,12072,14,67,39,44,0.582089552238806
2038,12073,14,16,9,3,0.5625
2039,12074,14,23,21,3,0.9130434782608695
2040,12075,14,52,46,51,0.8846153846153846
2041,12076,14,17,8,9,0.47058823529411764
2042,12077,14,35,55,6,1.5714285714285714
2043,12078,14,30,19,28,0.6333333333333333
2044,12079,14,14,4,1,0.2857142857142857
2045,12080,14,410,169,51,0.4121951219512195
2046,12081,14,29,12,6,0.41379310344827586
2047,12082,14,70,0,0,0.0
2048,12083,14,18,15,1,0.8333333333333334
2049,12084,14,31,21,2,0.6774193548387096
2050,12085,14,20,14,8,0.7
2051,12086,14,13,8,1,0.6153846153846154
2052,12087,14,34,19,2,0.5588235294117647
2053,12088,14,32,56,3,1.75
2054,12089,14,40,0,0,0.0
2055,12091,14,34,43,3,1.2647058823529411
2056,12092,14,24,24,12,1.0
2057,12093,14,53,43,5,0.8113207547169812
2058,12094,14,51,29,6,0.5686274509803921
2059,12095,14,13,10,2,0.7692307692307693
2060,12096,14,210,0,0,0.0
2061,12097,14,19,11,7,0.5789473684210527
2062,12098,14,29,15,5,0.5172413793103449
2063,12099,14,7,13,3,1.8571428571428572
2064,12100,14,23,0,0,0.0
2065,12101,14,65,113,7,1.7384615384615385
2066,12102,14,41,42,8,1.024390243902439
2067,12103,14,25,36,3,1.44
2068,12104,14,22,77,5,3.5
2069,12105,14,11,4,1,0.36363636363636365
2070,12106,15,9,10,2,1.1111111111111112
2071,12107,15,4,7,1,1.75
2072,12108,15,24,22,1,0.9166666666666666
2073,12109,15,19,27,2,1.4210526315789473
2074,12110,15,25,54,6,2.16
2075,12111,15,54,35,11,0.6481481481481481
2076,12112,15,30,40,6,1.3333333333333333
2077,12113,15,20,0,0,0.0
2078,12114,15,29,28,5,0.9655172413793104
2079,12115,15,14,12,1,0.8571428571428571
2080,12116,15,43,38,6,0.8837209302325582
2081,12117,15,26,18,3,0.6923076923076923
2082,12118,15,41,46,3,1.1219512195121952
2083,12119,15,21,14,6,0.6666666666666666
2084,12120,15,34,0,0,0.0
2085,12121,15,17,3,0,0.17647058823529413
2086,12122,15,19,21,0,1.105263157894737
2087,12123,15,15,9,1,0.6
2088,12124,15,7,7,1,1.0
2089,12125,15,49,37,12,0.7551020408163265
2090,12126,15,19,25,1,1.3157894736842106
2091,12127,15,26,17,2,0.6538461538461539
2092,12128,15,29,20,4,0.6896551724137931
2093,12129,15,20,14,4,0.7
2094,12130,15,20,15,0,0.75
2095,12131,15,22,16,2,0.7272727272727273
2096,12132,15,17,13,3,0.7647058823529411
2097,12133,15,14,11,2,0.7857142857142857
2098,12134,15,18,1,0,0.05555555555555555
2099,12135,15,30,34,3,1.1333333333333333
2100,12136,15,22,1,0,0.045454545454545456
2101,12137,15,21,16,0,0.7619047619047619
2102,12138,15,11,9,0,0.8181818181818182
2103,12139,15,8,11,0,1.375
2104,12140,15,5,2,0,0.4
2105,12141,15,26,44,4,1.6923076923076923
2106,12142,15,44,42,6,0.9545454545454546
2107,12143,15,25,16,1,0.64
2108,12144,15,68,36,4,0.5294117647058824
2109,12145,15,15,19,11,1.2666666666666666
2110,12146,15,15,12,3,0.8
2111,12147,15,19,28,25,1.4736842105263157
2112,12148,15,26,13,12,0.5
2113,12149,15,40,2,0,0.05
2114,12150,15,22,43,9,1.9545454545454546
2115,12151,15,13,8,2,0.6153846153846154
2116,12152,15,14,0,0,0.0
2117,12153,15,19,3,2,0.15789473684210525
2118,12154,15,16,9,0,0.5625
2119,12155,15,55,12,4,0.21818181818181817
2120,12156,15,16,12,1,0.75
2121,12157,15,15,20,11,1.3333333333333333
2122,12158,15,25,22,2,0.88
2123,12159,15,12,15,0,1.25
2124,12160,15,22,23,7,1.0454545454545454
2125,12161,15,9,13,5,1.4444444444444444
2126,12162,15,14,6,1,0.42857142857142855
2127,12163,15,22,12,1,0.5454545454545454
2128,12164,15,30,14,27,0.4666666666666667
2129,12165,15,36,30,3,0.8333333333333334
2130,12166,15,40,20,6,0.5
2131,12167,15,87,50,7,0.5747126436781609
2132,12168,15,58,59,8,1.0172413793103448
2133,12169,15,13,7,2,0.5384615384615384
2134,12170,15,33,20,2,0.6060606060606061
2135,12171,15,12,7,1,0.5833333333333334
2136,12172,15,22,16,3,0.7272727272727273
2137,12173,15,9,9,0,1.0
2138,12174,15,16,9,6,0.5625
2139,12175,15,21,10,3,0.47619047619047616
2140,12176,15,29,18,3,0.6206896551724138
2141,12177,15,42,29,5,0.6904761904761905
2142,12178,15,62,75,5,1.2096774193548387
2143,12179,15,30,18,0,0.6
2144,12180,15,17,15,1,0.8823529411764706
2145,12181,15,51,39,6,0.7647058823529411
2146,12182,15,27,15,1,0.5555555555555556
2147,12183,15,13,0,0,0.0
2148,12184,15,30,1,0,0.03333333333333333
2149,12185,15,11,20,11,1.8181818181818181
2150,12186,15,37,32,4,0.8648648648648649
2151,12187,15,38,28,4,0.7368421052631579
2152,12188,15,27,27,1,1.0
2153,12189,15,30,23,4,0.7666666666666667
2154,12190,15,18,19,2,1.0555555555555556
2155,12191,15,20,16,1,0.8
2156,12192,15,28,20,0,0.7142857142857143
2157,12193,15,24,33,3,1.375
2158,12194,15,18,18,0,1.0
2159,12195,15,13,8,1,0.6153846153846154
2160,12196,15,43,53,5,1.2325581395348837
2161,12197,15,36,39,5,1.0833333333333333
2162,12198,15,30,23,1,0.7666666666666667
2163,12199,15,18,14,1,0.7777777777777778
2164,12200,15,48,65,6,1.3541666666666667
2165,12201,15,2,2,0,1.0
2166,12202,15,9,9,0,1.0
2167,12203,15,19,48,6,2.526315789473684
2168,12204,15,19,15,2,0.7894736842105263
2169,12205,15,68,73,4,1.0735294117647058
2170,12206,15,44,0,0,0.0
2171,12207,15,25,16,0,0.64
2172,12208,15,28,1,0,0.03571428571428571
2173,12209,15,47,35,16,0.7446808510638298
2174,12210,15,18,3,0,0.16666666666666666
2175,12211,15,34,17,4,0.5
2176,12212,15,11,14,3,1.2727272727272727
2177,12213,15,33,27,6,0.8181818181818182
2178,12214,15,48,6,2,0.125
2179,12215,15,3,5,0,1.6666666666666667
2180,12216,15,17,7,1,0.4117647058823529
2181,12217,15,24,25,0,1.0416666666666667
2182,12218,15,24,9,0,0.375
2183,12219,15,8,0,1,0.0
2184,12220,15,28,25,3,0.8928571428571429
2185,12221,15,24,3,0,0.125
2186,12222,15,18,23,2,1.2777777777777777
2187,12223,15,18,10,3,0.5555555555555556
2188,12224,15,15,9,5,0.6
2189,12225,15,14,10,3,0.7142857142857143
2190,12226,15,17,1,0,0.058823529411764705
2191,12227,15,20,6,3,0.3
2192,12228,15,17,0,0,0.0
2193,12229,15,22,39,3,1.7727272727272727
2194,12230,15,25,24,1,0.96
2195,12231,15,9,7,1,0.7777777777777778
2196,12232,15,40,24,11,0.6
2197,12233,15,13,16,5,1.2307692307692308
2198,12234,15,27,20,5,0.7407407407407407
2199,12235,15,20,12,1,0.6
2200,12237,15,45,52,7,1.1555555555555554
2201,12238,15,41,11,3,0.2682926829268293
2202,12239,15,22,1,1,0.045454545454545456
2203,12240,15,23,13,7,0.5652173913043478
2204,12241,15,22,27,1,1.2272727272727273
2205,12242,15,27,18,1,0.6666666666666666
2206,12243,15,47,26,12,0.5531914893617021
2207,12244,15,20,0,0,0.0
2208,12245,15,10,3,2,0.3
2209,12246,15,20,14,0,0.7
2210,12247,15,17,26,2,1.5294117647058822
2211,12248,15,42,0,0,0.0
2212,12249,15,25,30,5,1.2
2213,12250,15,60,43,6,0.7166666666666667
2214,12251,15,8,12,2,1.5
2215,12252,15,16,5,1,0.3125
2216,12254,15,29,19,0,0.6551724137931034
2217,12255,15,11,9,4,0.8181818181818182
2218,12256,15,38,17,2,0.4473684210526316
2219,12257,15,9,3,0,0.3333333333333333
2220,12258,15,27,33,0,1.2222222222222223
2221,12259,15,67,1,0,0.014925373134328358
2222,12260,15,65,48,10,0.7384615384615385
2223,12261,15,55,44,11,0.8
2224,12262,15,25,34,4,1.36
2225,12263,15,28,32,1,1.1428571428571428
2226,12264,15,23,14,3,0.6086956521739131
2227,12265,15,51,41,7,0.803921568627451
2228,12266,15,18,14,0,0.7777777777777778
2229,12267,15,22,15,1,0.6818181818181818
2230,12268,15,12,10,0,0.8333333333333334
2231,12269,15,30,21,3,0.7
2232,12270,15,38,25,5,0.6578947368421053
2233,12271,15,21,27,34,1.2857142857142858
2234,12272,15,35,20,0,0.5714285714285714
2235,12273,15,17,13,3,0.7647058823529411
2236,12274,15,50,64,4,1.28
2237,12275,15,36,32,5,0.8888888888888888
2238,12276,15,27,23,1,0.8518518518518519
2239,12277,15,20,13,7,0.65
2240,12278,15,47,30,13,0.6382978723404256
2241,12279,15,59,66,8,1.11864406779661
2242,12280,15,15,0,0,0.0
2243,12281,15,35,26,2,0.7428571428571429
2244,12282,15,34,37,5,1.088235294117647
2245,12283,15,30,28,5,0.9333333333333333
2246,12284,15,11,15,2,1.3636363636363635
2247,12286,15,32,35,2,1.09375
2248,12287,15,29,41,2,1.4137931034482758
2249,12288,15,14,0,0,0.0
2250,12289,15,8,2,2,0.25
2251,12290,15,25,20,3,0.8
2252,12291,15,20,1,0,0.05
2253,12292,15,82,0,0,0.0
2254,12293,15,55,27,5,0.4909090909090909
2255,12294,15,20,0,0,0.0
2256,12295,15,22,24,14,1.0909090909090908
2257,12296,15,29,33,1,1.1379310344827587
2258,12297,15,36,26,7,0.7222222222222222
2259,12298,15,17,9,1,0.5294117647058824
2260,12299,15,47,32,1,0.6808510638297872
2261,12300,15,27,23,1,0.8518518518518519
2262,12301,15,37,45,9,1.2162162162162162
2263,12302,15,25,18,4,0.72
2264,12303,15,20,23,5,1.15
2265,12304,15,44,4,1,0.09090909090909091
2266,12305,15,12,5,0,0.4166666666666667
2267,12306,15,57,36,9,0.631578947368421
2268,12307,15,20,19,1,0.95
2269,12308,15,34,25,8,0.7352941176470589
2270,12309,15,33,23,2,0.696969696969697
2271,12310,15,50,43,7,0.86
2272,12311,15,47,36,9,0.7659574468085106
2273,12312,15,28,25,6,0.8928571428571429
2274,12314,15,9,3,0,0.3333333333333333
2275,12315,15,17,10,1,0.5882352941176471
2276,12316,15,24,35,2,1.4583333333333333
2277,12317,15,23,20,5,0.8695652173913043
2278,12318,15,34,19,1,0.5588235294117647
2279,12319,15,25,38,1,1.52
2280,12320,15,58,30,7,0.5172413793103449
2281,12321,15,17,9,1,0.5294117647058824
2282,12322,15,31,23,1,0.7419354838709677
2283,12323,15,47,31,3,0.6595744680851063
2284,12324,15,18,19,0,1.0555555555555556
2285,12325,15,32,39,0,1.21875
2286,12326,15,48,1,0,0.020833333333333332
2287,12327,15,26,0,0,0.0
2288,12328,15,21,13,2,0.6190476190476191
2289,12329,15,13,0,0,0.0
2290,12330,15,70,60,32,0.8571428571428571
2291,12331,15,37,18,2,0.4864864864864865
2292,12332,15,53,52,3,0.9811320754716981
2293,12333,15,20,8,2,0.4
2294,12334,15,30,25,4,0.8333333333333334
2295,12335,15,14,14,5,1.0
2296,12336,15,39,27,8,0.6923076923076923
2297,12337,15,51,31,3,0.6078431372549019
2298,12338,15,10,6,3,0.6
2299,12339,15,20,11,1,0.55
2300,12340,15,19,22,1,1.1578947368421053
2301,12341,15,13,6,1,0.46153846153846156
2302,12342,15,14,3,2,0.21428571428571427
2303,12343,15,13,10,6,0.7692307692307693
2304,12344,15,53,36,7,0.6792452830188679
2305,12345,15,29,17,4,0.5862068965517241
2306,12346,15,13,9,1,0.6923076923076923
2307,12347,15,33,31,1,0.9393939393939394
2308,12348,15,53,39,3,0.7358490566037735
2309,12349,15,24,12,2,0.5
2310,12350,15,47,6,0,0.1276595744680851
2311,12351,15,24,21,4,0.875
2312,12352,15,41,29,2,0.7073170731707317
2313,12353,15,27,8,5,0.2962962962962963
2314,12354,15,16,0,0,0.0
2315,12355,15,19,16,0,0.8421052631578947
2316,12356,15,33,35,6,1.0606060606060606
2317,12357,15,64,25,1,0.390625
2318,12358,15,9,1,0,0.1111111111111111
2319,12359,15,12,0,0,0.0
2320,12360,15,63,81,5,1.2857142857142858
2321,12361,15,43,46,2,1.069767441860465
2322,12362,15,25,3,0,0.12
2323,12363,15,16,15,2,0.9375
2324,12364,15,17,3,0,0.17647058823529413
2325,12365,16,76,35,4,0.4605263157894737
2326,12366,16,31,51,5,1.6451612903225807
2327,12367,16,77,44,6,0.5714285714285714
2328,12368,16,17,15,0,0.8823529411764706
2329,12369,16,26,10,1,0.38461538461538464
2330,12370,16,16,15,5,0.9375
2331,12371,16,19,11,0,0.5789473684210527
2332,12372,16,10,2,0,0.2
2333,12373,16,22,13,1,0.5909090909090909
2334,12374,16,42,56,3,1.3333333333333333
2335,12375,16,38,47,2,1.236842105263158
2336,12376,16,34,18,7,0.5294117647058824
2337,12377,16,14,13,0,0.9285714285714286
2338,12378,16,9,2,1,0.2222222222222222
2339,12379,16,45,32,0,0.7111111111111111
2340,12380,16,57,60,8,1.0526315789473684
2341,12381,16,10,5,1,0.5
2342,12382,16,33,29,3,0.8787878787878788
2343,12383,16,49,9,0,0.1836734693877551
2344,12384,16,19,17,2,0.8947368421052632
2345,12385,16,32,3,1,0.09375
2346,12386,16,31,17,5,0.5483870967741935
2347,12387,16,15,14,1,0.9333333333333333
2348,12388,16,23,22,1,0.9565217391304348
2349,12389,16,194,78,12,0.4020618556701031
2350,12390,16,11,4,1,0.36363636363636365
2351,12391,16,22,32,1,1.4545454545454546
2352,12392,16,26,19,0,0.7307692307692307
2353,12393,16,17,9,0,0.5294117647058824
2354,12394,16,30,8,3,0.26666666666666666
2355,12395,16,29,16,6,0.5517241379310345
2356,12396,16,35,19,0,0.5428571428571428
2357,12397,16,32,26,1,0.8125
2358,12398,16,92,89,7,0.967391304347826
2359,12399,16,12,3,2,0.25
2360,12400,16,32,8,0,0.25
2361,12401,16,27,38,0,1.4074074074074074
2362,12402,16,26,10,2,0.38461538461538464
2363,12403,16,22,19,2,0.8636363636363636
2364,12404,16,28,21,4,0.75
2365,12405,16,69,24,2,0.34782608695652173
2366,12406,16,40,17,1,0.425
2367,12407,16,68,49,2,0.7205882352941176
2368,12408,16,65,21,9,0.3230769230769231
2369,12409,16,39,51,3,1.3076923076923077
2370,12410,16,41,45,4,1.0975609756097562
2371,12411,16,32,27,1,0.84375
2372,12412,16,11,9,0,0.8181818181818182
2373,12413,16,17,18,1,1.0588235294117647
2374,12414,16,63,34,8,0.5396825396825397
2375,12415,16,45,43,3,0.9555555555555556
2376,12416,16,27,40,5,1.4814814814814814
2377,12417,16,23,34,2,1.4782608695652173
2378,12418,16,37,38,2,1.027027027027027
2379,12419,16,20,17,0,0.85
2380,12420,16,7,0,0,0.0
2381,12421,16,9,8,0,0.8888888888888888
2382,12422,16,50,56,0,1.12
2383,12423,16,64,60,5,0.9375
2384,12424,16,17,16,3,0.9411764705882353
2385,12425,16,38,62,3,1.631578947368421
2386,12426,16,29,31,0,1.0689655172413792
2387,12427,16,3,2,0,0.6666666666666666
2388,12428,16,21,19,3,0.9047619047619048
2389,12429,16,22,8,1,0.36363636363636365
2390,12430,16,25,18,3,0.72
2391,12431,16,53,79,6,1.490566037735849
2392,12432,16,26,20,2,0.7692307692307693
2393,12433,16,35,21,1,0.6
2394,12434,16,32,28,3,0.875
2395,12435,16,25,25,1,1.0
2396,12436,16,74,44,6,0.5945945945945946
2397,12437,16,40,20,4,0.5
2398,12438,16,5,13,0,2.6
2399,12439,16,23,21,3,0.9130434782608695
2400,12440,16,17,7,2,0.4117647058823529
2401,12441,16,26,31,2,1.1923076923076923
2402,12442,16,39,28,2,0.717948717948718
2403,12443,16,14,7,1,0.5
2404,12444,16,13,7,1,0.5384615384615384
2405,12445,16,13,10,1,0.7692307692307693
2406,12446,16,19,23,0,1.2105263157894737
2407,12447,16,14,17,2,1.2142857142857142
2408,12448,16,150,77,14,0.5133333333333333
2409,12449,16,26,17,2,0.6538461538461539
2410,12450,16,22,40,1,1.8181818181818181
2411,12451,16,35,5,0,0.14285714285714285
2412,12452,16,87,71,10,0.8160919540229885
2413,12453,16,81,109,4,1.345679012345679
2414,12454,16,41,40,5,0.975609756097561
2415,12455,16,6,3,0,0.5
2416,12456,16,39,58,7,1.4871794871794872
2417,12457,16,31,21,4,0.6774193548387096
2418,12458,16,20,32,1,1.6
2419,12459,16,27,22,7,0.8148148148148148
2420,12460,16,66,92,2,1.393939393939394
2421,12461,16,17,7,0,0.4117647058823529
2422,12462,16,69,56,5,0.8115942028985508
2423,12463,16,5,20,1,4.0
2424,12464,16,16,1,0,0.0625
2425,12465,16,74,53,9,0.7162162162162162
2426,12466,16,17,2,2,0.11764705882352941
2427,12467,16,43,18,3,0.4186046511627907
2428,12468,16,22,10,1,0.45454545454545453
2429,12469,16,47,31,1,0.6595744680851063
2430,12470,16,11,4,1,0.36363636363636365
2431,12471,16,77,53,4,0.6883116883116883
2432,12472,16,42,48,2,1.1428571428571428
2433,12473,16,21,8,2,0.38095238095238093
2434,12474,16,29,13,0,0.4482758620689655
2435,12475,16,50,40,2,0.8
2436,12476,16,36,29,3,0.8055555555555556
2437,12477,16,9,43,2,4.777777777777778
2438,12478,16,41,23,3,0.5609756097560976
2439,12479,16,11,2,1,0.18181818181818182
2440,12480,16,39,34,4,0.8717948717948718
2441,12481,16,11,1,0,0.09090909090909091
2442,12482,16,21,10,1,0.47619047619047616
2443,12483,16,14,3,1,0.21428571428571427
2444,12484,16,53,51,11,0.9622641509433962
2445,12485,16,26,16,3,0.6153846153846154
2446,12486,16,33,13,0,0.3939393939393939
2447,12487,16,40,26,10,0.65
2448,12488,16,29,31,7,1.0689655172413792
2449,12489,16,13,6,0,0.46153846153846156
2450,12490,16,80,38,3,0.475
2451,12491,16,23,15,2,0.6521739130434783
2452,12492,16,6,10,0,1.6666666666666667
2453,12493,16,40,31,3,0.775
2454,12494,16,11,3,0,0.2727272727272727
2455,12495,16,16,5,0,0.3125
2456,12496,16,14,15,0,1.0714285714285714
2457,12497,16,41,25,5,0.6097560975609756
2458,12498,16,53,31,4,0.5849056603773585
2459,12499,17,39,27,2,0.6923076923076923
2460,12500,17,70,77,5,1.1
2461,12501,17,26,24,6,0.9230769230769231
2462,12502,17,14,31,2,2.2142857142857144
2463,12503,17,31,22,2,0.7096774193548387
2464,12504,17,16,7,1,0.4375
2465,12505,17,27,32,1,1.1851851851851851
2466,12506,17,68,42,8,0.6176470588235294
2467,12507,17,18,16,0,0.8888888888888888
2468,12508,17,11,9,0,0.8181818181818182
2469,12509,17,42,21,0,0.5
2470,12510,17,27,36,2,1.3333333333333333
2471,12511,17,38,47,5,1.236842105263158
2472,12512,17,7,5,2,0.7142857142857143
2473,12513,17,18,16,0,0.8888888888888888
2474,12514,17,33,12,3,0.36363636363636365
2475,12515,17,23,38,1,1.6521739130434783
2476,12516,17,44,46,3,1.0454545454545454
2477,12517,17,26,19,1,0.7307692307692307
2478,12518,17,29,35,2,1.206896551724138
2479,12519,17,21,32,1,1.5238095238095237
2480,12520,17,35,32,0,0.9142857142857143
2481,12521,17,22,23,1,1.0454545454545454
2482,12522,17,18,15,3,0.8333333333333334
2483,12523,17,44,6,27,0.13636363636363635
2484,12524,17,21,6,0,0.2857142857142857
2485,12525,17,55,39,1,0.7090909090909091
2486,12526,17,26,15,1,0.5769230769230769
2487,12527,17,49,57,2,1.163265306122449
2488,12528,17,27,27,0,1.0
2489,12529,17,25,19,5,0.76
2490,12530,17,48,45,2,0.9375
2491,12531,17,24,32,4,1.3333333333333333
2492,12532,17,43,59,5,1.372093023255814
2493,12533,17,36,38,2,1.0555555555555556
2494,12534,17,19,11,1,0.5789473684210527
2495,12535,17,8,3,0,0.375
2496,12536,17,72,109,10,1.5138888888888888
2497,12537,17,11,10,0,0.9090909090909091
2498,12538,17,54,48,6,0.8888888888888888
2499,12539,17,34,30,0,0.8823529411764706
2500,12540,17,28,45,4,1.6071428571428572
2501,12541,17,72,73,5,1.0138888888888888
2502,12542,17,22,28,4,1.2727272727272727
2503,12543,17,81,111,7,1.3703703703703705
2504,12544,17,19,23,0,1.2105263157894737
2505,12545,17,157,132,13,0.8407643312101911
2506,12546,17,16,15,1,0.9375
2507,12547,17,27,25,1,0.9259259259259259
2508,12548,17,39,34,1,0.8717948717948718
2509,12549,17,9,0,0,0.0
2510,12550,17,65,53,1,0.8153846153846154
2511,12551,17,22,12,1,0.5454545454545454
2512,12552,17,83,93,4,1.1204819277108433
2513,12553,17,13,20,0,1.5384615384615385
2514,12554,17,21,26,0,1.2380952380952381
2515,12555,17,50,22,3,0.44
2516,12556,17,50,24,1,0.48
2517,12557,17,23,24,0,1.0434782608695652
2518,12558,17,113,99,9,0.8761061946902655
2519,12559,17,31,25,0,0.8064516129032258
2520,12560,17,29,51,1,1.7586206896551724
2521,12561,17,66,70,8,1.0606060606060606
2522,12562,17,21,24,0,1.1428571428571428
2523,12563,17,44,46,0,1.0454545454545454
2524,12564,17,17,6,0,0.35294117647058826
2525,12565,17,81,120,11,1.4814814814814814
2526,12566,17,34,32,2,0.9411764705882353
2527,12567,17,14,4,0,0.2857142857142857
2528,12568,17,21,15,0,0.7142857142857143
2529,12569,17,18,22,2,1.2222222222222223
2530,12570,17,39,34,3,0.8717948717948718
2531,12571,17,95,69,8,0.7263157894736842
2532,12572,17,53,98,9,1.849056603773585
2533,12573,17,15,16,5,1.0666666666666667
2534,12574,17,59,51,8,0.864406779661017
2535,12575,17,12,11,0,0.9166666666666666
2536,12576,17,32,29,0,0.90625
2537,12577,17,28,43,1,1.5357142857142858
2538,12578,17,106,94,31,0.8867924528301887
2539,12579,17,7,6,2,0.8571428571428571
2540,12580,17,31,29,7,0.9354838709677419
2541,12581,17,75,83,4,1.1066666666666667
2542,12582,17,34,14,1,0.4117647058823529
2543,12583,17,25,4,1,0.16
2544,12584,17,26,22,1,0.8461538461538461
2545,12585,17,51,111,4,2.176470588235294
2546,12586,17,22,7,1,0.3181818181818182
2547,12587,17,47,30,3,0.6382978723404256
2548,12588,17,27,38,3,1.4074074074074074
2549,12589,17,15,26,0,1.7333333333333334
2550,12590,17,17,10,1,0.5882352941176471
2551,12591,17,21,9,0,0.42857142857142855
2552,12592,17,181,1,23,0.0055248618784530384
2553,12593,17,36,26,2,0.7222222222222222
2554,12594,17,20,11,1,0.55
2555,12595,17,92,83,8,0.9021739130434783
2556,12596,17,36,22,4,0.6111111111111112
2557,12597,17,29,12,4,0.41379310344827586
2558,12598,17,44,28,1,0.6363636363636364
2559,12599,17,11,4,0,0.36363636363636365
2560,12600,17,20,7,2,0.35
2561,12601,17,11,14,2,1.2727272727272727
2562,12602,17,22,7,1,0.3181818181818182
2563,12603,17,34,34,3,1.0
2564,12604,17,27,12,3,0.4444444444444444
2565,12605,17,71,69,10,0.971830985915493
2566,12606,17,21,2,0,0.09523809523809523
2567,12607,17,98,83,6,0.8469387755102041
2568,12608,17,73,66,3,0.9041095890410958
2569,12609,17,46,49,7,1.065217391304348
2570,12610,17,48,57,5,1.1875
2571,12611,17,37,36,3,0.972972972972973
2572,12612,17,34,23,3,0.6764705882352942
2573,12613,17,24,16,1,0.6666666666666666
2574,12614,17,29,27,0,0.9310344827586207
2575,12615,17,32,23,1,0.71875
2576,12616,17,18,4,1,0.2222222222222222
2577,12617,17,9,10,0,1.1111111111111112
2578,12618,17,14,9,3,0.6428571428571429
2579,12619,17,51,71,0,1.392156862745098
2580,12620,17,26,26,0,1.0
2581,12621,17,43,46,3,1.069767441860465
2582,12622,17,27,21,2,0.7777777777777778
2583,12623,17,89,90,1,1.0112359550561798
2584,12624,17,89,124,4,1.3932584269662922
2585,12625,17,28,14,2,0.5
2586,12626,17,28,31,0,1.1071428571428572
2587,12627,17,30,30,4,1.0
2588,12628,17,65,81,17,1.2461538461538462
2589,12629,17,25,13,1,0.52
2590,12630,17,21,12,0,0.5714285714285714
2591,12631,17,38,105,7,2.763157894736842
2592,12632,17,71,62,1,0.8732394366197183
2593,12633,17,8,9,0,1.125
2594,12634,17,19,37,5,1.9473684210526316
2595,12635,17,31,66,6,2.129032258064516
2596,12636,17,26,40,2,1.5384615384615385
2597,12637,17,24,18,1,0.75
2598,12638,17,11,6,0,0.5454545454545454
2599,12639,17,28,23,2,0.8214285714285714
2600,12640,17,22,4,0,0.18181818181818182
2601,12641,17,50,47,4,0.94
2602,12642,17,25,24,2,0.96
2603,12643,17,125,99,8,0.792
2604,12644,17,22,35,21,1.5909090909090908
2605,12645,17,37,52,4,1.4054054054054055
2606,12646,17,24,37,1,1.5416666666666667
2607,12647,17,58,29,3,0.5
2608,12648,17,20,14,1,0.7
2609,12649,17,90,122,10,1.3555555555555556
2610,12650,17,23,18,12,0.782608695652174
2611,12651,18,17,25,0,1.4705882352941178
2612,12652,18,22,17,0,0.7727272727272727
2613,12653,18,94,104,7,1.1063829787234043
2614,12654,18,33,47,2,1.4242424242424243
2615,12655,18,25,8,1,0.32
2616,12656,18,21,35,3,1.6666666666666667
2617,12657,18,60,70,3,1.1666666666666667
2618,12658,18,7,18,0,2.5714285714285716
2619,12659,18,155,174,21,1.1225806451612903
2620,12660,18,45,53,2,1.1777777777777778
2621,12661,18,48,44,5,0.9166666666666666
2622,12662,18,28,32,2,1.1428571428571428
2623,12663,18,56,62,17,1.1071428571428572
2624,12664,18,10,5,2,0.5
2625,12665,18,37,34,2,0.918918918918919
2626,12666,18,41,23,1,0.5609756097560976
2627,12667,18,25,36,2,1.44
2628,12668,18,16,9,2,0.5625
2629,12669,18,20,15,1,0.75
2630,12670,18,23,19,5,0.8260869565217391
2631,12671,18,26,37,2,1.4230769230769231
2632,12672,18,39,41,2,1.0512820512820513
2633,12673,18,61,98,3,1.6065573770491803
2634,12674,18,20,31,1,1.55
2635,12675,18,11,13,2,1.1818181818181819
2636,12676,18,27,12,2,0.4444444444444444
2637,12677,18,23,15,6,0.6521739130434783
2638,12678,18,92,102,3,1.108695652173913
2639,12679,18,17,10,1,0.5882352941176471
2640,12680,18,20,7,4,0.35
2641,12681,18,19,2,0,0.10526315789473684
2642,12682,18,30,40,1,1.3333333333333333
2643,12683,18,12,9,0,0.75
2644,12684,18,16,17,1,1.0625
2645,12685,18,17,8,1,0.47058823529411764
2646,12686,18,53,47,2,0.8867924528301887
